market,name,status,http_code,content_type,bytes,path,sha256,url
pk,PK 国民议会立法,ok,200,text/html,114985,pk/PK_国民议会立法.html,1898394c809fc639dc003a9694256f3fd084ac98392f0d772475d8de4604cfe4,https://www.na.gov.pk/
pl,PL Dziennik Ustaw 法律公报,ok,200,text/html,48643,pl/PL_Dziennik_Ustaw_法律公报.html,825d94096e191e7fef8fcd50be42d2f1740deab314c64ce888c0dd2dd177287d,https://dziennikustaw.gov.pl/
pl,PL ISAP 立法库,ok,200,text/html,14748,pl/PL_ISAP_立法库.html,5b90a2dc16628f79731168905d5ad847c39e08e6368a1ac24a5063346e43a84e,https://isap.sejm.gov.pl/
pl,PL 消费者权益法 (ISAP),ok,200,text/html,6183,pl/PL_消费者权益法_ISAP.html,98d8e4d32d5c8089b868c234443e5e5e2401622dbb39f6bf03a321c0d2734999,https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU20140000827
pl,PL 消费者权益法 ISAP,ok,200,text/html,6183,pl/PL_消费者权益法_ISAP.html,d3d0b29eece1392bc134ac41613fd7395623ef1ab3efb47d19158b65bb74ec6c,https://isap.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU20140000827
pl,PL 竞争与消费者保护局 UOKiK,ok,200,text/html,100648,pl/PL_竞争与消费者保护局_UOKiK.html,35710dd7c3ef400a497ceb219e6a783eed2fffbd4c76dec008c79e79e0e11541,https://uokik.gov.pl/
pt,PT Diario da Republica,ok,200,text/html,2346,pt/PT_Diario_da_Republica.html,043b1ab50ac43d1f14ac425f913d3255819d737cc44d6f2e0f13b672237bb4d5,https://dre.pt/
pt,PT 消费者保护法 Lei 24/96 (DRE),ok,200,text/html,2346,pt/PT_消费者保护法_Lei_24_96_DRE.html,043b1ab50ac43d1f14ac425f913d3255819d737cc44d6f2e0f13b672237bb4d5,https://dre.pt/
py,PY 官方公报,error,0,,0,,,https://www.gacetaoficial.gov.py/
qa,QA Al Meezan 法律英文页,ok,200,text/html,119451,qa/QA_Al_Meezan_法律英文页.html,d63e8a9bb4f08e79c38a34080d8e4b1ecf4e30eba6245ad091fe9eaa1302d62c,https://almeezan.qa/LawPage.aspx?id=2970&language=en
qa,QA Al Meezan 法律门户,ok,200,text/html,1469452,qa/QA_Al_Meezan_法律门户.html,36ef99e65626bae3fbd18546095080ff8c134ba9a9def989eed817f4d7a6d703,https://almeezan.qa/
qa,QA 消费者保护法 (Al Meezan),ok,200,text/html,119451,qa/QA_消费者保护法_Al_Meezan.html,d63e8a9bb4f08e79c38a34080d8e4b1ecf4e30eba6245ad091fe9eaa1302d62c,https://almeezan.qa/LawPage.aspx?id=2970&language=en
rs,RS 法规信息系统,ok,200,text/html,13015,rs/RS_法规信息系统.html,33447cbad948536acd93c88255c1e21e64432af9e10f754d76da3df700dbf76b,https://www.pravno-informacioni-sistem.rs/
rs,RS 消费者保护法,ok,200,text/html,13015,rs/RS_消费者保护法.html,33447cbad948536acd93c88255c1e21e64432af9e10f754d76da3df700dbf76b,https://www.pravno-informacioni-sistem.rs/
ru,RU 消费者权益保护法 (pravo.gov.ru),ok,200,text/html,97336,ru/RU_消费者权益保护法_pravo.gov.ru.html,5c27d9d566982015f6919da6c264baddf58130110fb83e191a077e8bbc0db78b,http://pravo.gov.ru/
sa,SA SABER 产品安全平台 (saber.sa),error,0,,0,,,https://saber.sa/
sa,SA SASO 技术法规 (saso.gov.sa),ok,200,text/html,335495,sa/SA_SASO_技术法规_saso.gov.sa.html,816ba9b72534be7fbb8722741bbec24e8025543ce8f3df22365d2ec237116ca6,https://www.saso.gov.sa/en/Pages/default.aspx
sa,SA SDAIA 个人数据保护法 (sdaia.gov.sa),ok,200,text/html,82831,sa/SA_SDAIA_个人数据保护法_sdaia.gov.sa.html,51b038b8468888110ee4678914d816dd80d6050d931669529239dd261c870a3c,https://sdaia.gov.sa/en/SDAIA/about/Pages/RegulationsAndPolicies.aspx
se,SE Riksdagen 法律库,http_308,308,,0,,,https://www.riksdagen.se/
se,SE 消费者局 Konsumentverket,ok,200,text/html,225519,se/SE_消费者局_Konsumentverket.html,5482c5d827d02f873be091a9d25a5d30741b52815d77f38b7135882bfbbeae03,https://www.konsumentverket.se/
se,SE 消费者销售法 (Riksdagen),http_308,308,,0,,,https://www.riksdagen.se/
sg,SG Consumer Protection (Fair Trading) Act (SSO),ok,200,,193613,sg/SG_Consumer_Protection_Fair_Trading_Act_SSO.html,e0522657fd2b2dfec7e4876eef9d0deda98b57a3fe28acbf095a5c78f7dacf04,https://sso.agc.gov.sg/Act/CPFTA2003
sg,SG Enterprise Singapore 标准与认证,ok,200,text/html,128422,sg/SG_Enterprise_Singapore_标准与认证.html,5d07d06973a27fb93eef5f00b7fe099235b6dbbc0d56c99c9ba7b959703fb32a,https://www.enterprisesg.gov.sg/
sg,SG HSA 卫生科学局,ok,200,text/html,444774,sg/SG_HSA_卫生科学局.html,4903a3246e8ebc271d854485b1d0b87cd76fd6470d017301d9ed9ceca70139df,https://www.hsa.gov.sg/
sg,SG PDPC advisory guidelines (pdpc.gov.sg),http_404,404,,0,,,https://www.pdpc.gov.sg/guidelines-and-consultation/guidelines/overview-of-pdpa/the-legislation
sg,SG SSO 法规数据库,ok,200,,55352,sg/SG_SSO_法规数据库.html,34c8efc157d8c9593e322fa4afec1d3cffdbb3c01eb50c1c6343b9e5acd98e39,https://sso.agc.gov.sg/
sg,SG Sale of Goods Act (SSO),ok,200,,170590,sg/SG_Sale_of_Goods_Act_SSO.html,c73ea11a4d5603ee9fcf04b13d10db997b7cfdb51b698018ed7d7b41839acab5,https://sso.agc.gov.sg/Act/SGA1979
sg,SG 个人数据保护法 PDPA (SSO),waf,202,,2432,,,https://sso.agc.gov.sg/Act/PDPA2012
sg,SG 商品销售法 (SSO),waf,202,,2432,,,https://sso.agc.gov.sg/Act/SGA1979
sg,SG 支付服务法 PSA 2019 (SSO),waf,202,,2432,,,https://sso.agc.gov.sg/Act/PSA2019
sg,SG 消费者保护（公平交易）法,waf,202,,2432,,,https://sso.agc.gov.sg/Act/CPFTA2003
sg,SG-PDPA 2012 Personal Data Protection Act (SSO),ok,200,,263894,sg/SG-PDPA_2012_Personal_Data_Protection_Act_SSO.html,22788d8f24e07b537c516ff33645f9dfe130cd8dc0674d2dd6f6d559e8365f07,https://sso.agc.gov.sg/Act/PDPA2012
sg,SG-PSA 2019 Payment Services Act (SSO),ok,200,,336364,sg/SG-PSA_2019_Payment_Services_Act_SSO.html,633b4e36899fb5ad0b22013533995b9bdff5bcd0048eb8593191015e2c80ff65,https://sso.agc.gov.sg/Act/PSA2019
si,SI PISRS 法规信息系统,ok,200,text/html,11805,si/SI_PISRS_法规信息系统.html,f2ffaf26de99c6dc337f6a636e8207e5e8251363bde4ef8cd1207db4a8268e88,https://www.pisrs.si/
si,SI 消费者保护法 (PISRS),ok,200,text/html,11805,si/SI_消费者保护法_PISRS.html,f2ffaf26de99c6dc337f6a636e8207e5e8251363bde4ef8cd1207db4a8268e88,https://www.pisrs.si/
sk,SK Slov-Lex 法规库,ok,200,text/html,1354,sk/SK_Slov-Lex_法规库.html,ad30cde8d9ca08d60b6713886fe8c12052164e2d4edf497a552115e543116c1e,https://www.slov-lex.sk/
sk,SK 消费者保护法 (Slov-Lex),ok,200,text/html,1354,sk/SK_消费者保护法_Slov-Lex.html,ad30cde8d9ca08d60b6713886fe8c12052164e2d4edf497a552115e543116c1e,https://www.slov-lex.sk/
th,TH PDPA 2019 个人数据保护法 (mdes.go.th),ok,200,text/html,3388,th/TH_PDPA_2019_个人数据保护法_mdes.go.th.html,a228dfcd04cad91e33f1b9209e7a5f2ee6d1b91804591d070778a052dbb6dae0,https://www.mdes.go.th/
th,TH TISI 泰国工业标准院,ok,200,text/html,2600,th/TH_TISI_泰国工业标准院.html,29fd0c25258b22ad4b8744409e1cfc19da5b90466d3eb2a8e128da203ba027ce,https://www.tisi.go.th/
th,TH 消费者保护法 (OCPB),ok,200,text/html,4516,th/TH_消费者保护法_OCPB.html,0cda2eb5aa01e0e5337c1b3099a5fdff82e7a4891b061fd6bf539c46782721b3,https://www.ocpb.go.th/
tr,TR 6502 消费者保护法 (mevzuat.gov.tr),ok,200,text/html,64854,tr/TR_6502_消费者保护法_mevzuat.gov.tr.html,68fd06e961ff2590c6c03ddcf33bc8a5076e0b3775db77bd977052eac2a181fe,https://www.mevzuat.gov.tr/mevzuat?MevzuatNo=6502
tr,TR KVKK 个人数据保护法 (kvkk.gov.tr),ok,200,text/html,115306,tr/TR_KVKK_个人数据保护法_kvkk.gov.tr.html,17a5b44ec85f6010b3c0dbfa4626c35ce3dfbe91a8a805f69efda0a3722c35f6,https://www.kvkk.gov.tr/
tr,TR 法规门户 (mevzuat.gov.tr),ok,200,text/html,549140,tr/TR_法规门户_mevzuat.gov.tr.html,d68aa942e30c185153aba223af2aa9af81bef6409f959bce358a6f1bb0953f56,https://www.mevzuat.gov.tr/
tw,TW 个人资料保护法,ok,200,text/html,98455,tw/TW_个人资料保护法.html,f43a9d2bb32580da6049bb7a1fcf3c3f241c548602f958ffdc37c4da1563a437,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=I0050021
tw,TW 全国法规资料库,ok,200,text/html,52720,tw/TW_全国法规资料库.html,88dc97089d7eaac7b055f90f558b10b5156a9864b3d348053803ac004428f2c2,https://law.moj.gov.tw/
tw,TW 公平交易法,ok,200,text/html,81612,tw/TW_公平交易法.html,a529f630429aed5020e81ce9d8caf05b317f16712703cfd4c33c3d7ab7e8a024,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0150002
tw,TW 化妆品卫生安全管理法,ok,200,text/html,67315,tw/TW_化妆品卫生安全管理法.html,cde3cf5c94ee1dd46d7a1f07d36db36258f3e159416b6e112a5bdced58a28429,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=K0060031
tw,TW 商品标示法,ok,200,text/html,361140,tw/TW_商品标示法.html,28bfeb52ceed3f69fbbdce14be51fbe4377bc8224b9d21965874a64080b73ec4,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080001
tw,TW 商品检验法,ok,200,text/html,64625,tw/TW_商品检验法.html,6882620b67e64d7a33c6b0229df0d058fdaef55f9a4a72a148015f69e66660dd,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0100004
tw,TW 商标法,ok,200,text/html,111487,tw/TW_商标法.html,36684d2b03036332377ac4b099bed78a5b9c77601b9edfcffa8b2735a120c85d,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=L0040001
tw,TW 消费者保护法,ok,200,text/html,92858,tw/TW_消费者保护法.html,18cddedfc3d1f9d3abcf56b6ed879dc6a759ea13662429bc53885cc4af636015,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0170001
tw,TW 电子签章法,ok,200,text/html,163818,tw/TW_电子签章法.html,bd8b645aea78a7fd774d87eca9f496c5cd7ff1d72cd8861734ddefd3f7b8129f,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=D0050001
tz,TZ 公平竞争法 (FCC),ok,200,text/html,649223,tz/TZ_公平竞争法_FCC.html,22a80dfd01ce2daa6dd4c6a33f31c4d5e58de5192a9624222b58ab792db0a694,https://www.tanzania.go.tz/
tz,TZ 坦桑尼亚政府门户,ok,200,text/html,649223,tz/TZ_坦桑尼亚政府门户.html,22a80dfd01ce2daa6dd4c6a33f31c4d5e58de5192a9624222b58ab792db0a694,https://www.tanzania.go.tz/
tz,TZ 政府门户法规栏目,ok,200,text/html,649223,tz/TZ_政府门户法规栏目.html,22a80dfd01ce2daa6dd4c6a33f31c4d5e58de5192a9624222b58ab792db0a694,https://www.tanzania.go.tz/
uk,UK Battery Regulations SI 2008/2164 (legislation.gov.uk),waf,202,,2020,,,https://www.legislation.gov.uk/uksi/2008/2164/contents
uk,UK Cosmetics Regulations SI 2013/1478 (legislation.gov.uk),waf,202,,2020,,,https://www.legislation.gov.uk/uksi/2013/1478/contents
uk,UK EPR 包装生产者责任 (gov.uk),ok,200,text/html,118347,uk/UK_EPR_包装生产者责任_gov.uk.html,1be63cd23cc44f5fe8b4e397be914fa70210c9c5f37a55c335c6ac24c5f74939,https://www.gov.uk/guidance/extended-producer-responsibility-for-packaging-who-is-affected-and-what-to-do
uk,UK HSE SVHC 清单 (hse.gov.uk),ok,200,text/html,42855,uk/UK_HSE_SVHC_清单_hse.gov.uk.html,cab18007af1549866c7cf2f430d9a826d30c3cf75b18d08231c3f7a10765cda2,https://www.hse.gov.uk/reach/svhc-overview.htm
uk,UK NSI Act 2021 (legislation.gov.uk),waf,202,,2020,,,https://www.legislation.gov.uk/ukpga/2021/25/contents
uk,UK REACH 合规指南 (gov.uk),ok,200,text/html,88154,uk/UK_REACH_合规指南_gov.uk.html,f4ebb5cbfd0388d309fede257af1e4e4201e1f63611de506ba986c9b4beb39c5,https://www.gov.uk/guidance/how-to-comply-with-reach-chemical-regulations
uk,UK Radio Equipment Regulations SI 2017/1206 (legislation.gov.uk),waf,202,,2020,,,https://www.legislation.gov.uk/uksi/2017/1206/contents
uk,UK WEEE 法规指南 (gov.uk),ok,200,text/html,106720,uk/UK_WEEE_法规指南_gov.uk.html,9c98fbcc8a78405dd45c00e89c30a4ef4bce3b9d26d1de6478f65c63ecefd5ee,https://www.gov.uk/guidance/regulations-waste-electrical-and-electronic-equipment
uk,UK 产品安全与计量法案指引 (gov.uk),http_404,404,,0,,,https://www.gov.uk/guidance/product-safety-and-metrology-bill
uk,UK 家电法规 2016 (gov.uk),http_404,404,,0,,,https://www.gov.uk/government/publications/appliances-regulations-2016
uk,UK-UKCA 通用准入要求 (gov.uk),ok,200,text/html,161157,uk/UK-UKCA_通用准入要求_gov.uk.html,1b3c525b5e5af345757f99b05d712d95efda5ba518869d957a7ca70d8422decb,https://www.gov.uk/guidance/using-the-ukca-marking
us,US 15 USC s.1261 Federal Hazardous Substances Act,ok,200,application/pdf,167277,us/US-title15-USC-1261_Federal_Hazardous_Substances_Act.pdf,a4faa35f5a16ac67204da16599b3479a504c3d62802579b6749ff36338491b56,https://www.govinfo.gov/link/uscode/15/1261
us,US 15 USC s.1274 FHSA banned hazardous substances,ok,200,application/pdf,152556,us/US-title15-USC-1274_FHSA_banned_hazardous_substances.pdf,c142e476fd9b51895c3608eba520e2a114408cdc796a4faccbc47429fbe9ef90,https://www.govinfo.gov/link/uscode/15/1274
us,US 15 USC s.2051 Consumer Product Safety Act s.1,ok,200,application/pdf,138761,us/US-title15-USC-2051_Consumer_Product_Safety_Act_s.1.pdf,409aaf8cb1bd4b993aeca1eebddf571986a616fa51466f28a388157c4dd0faca,https://www.govinfo.gov/link/uscode/15/2051
us,US 15 USC s.2056 CPSA children's products,ok,200,application/pdf,143628,us/US-title15-USC-2056_CPSA_children's_products.pdf,880613f1d6a6cd648ec537c60b89758d7bd9b5043b11d8d994ec6e5955844450,https://www.govinfo.gov/link/uscode/15/2056
us,US 15 USC s.2056 CPSIA definitions,ok,200,application/pdf,143628,us/US-title15-USC-2056_CPSIA_definitions.pdf,880613f1d6a6cd648ec537c60b89758d7bd9b5043b11d8d994ec6e5955844450,https://www.govinfo.gov/link/uscode/15/2056
us,US 15 USC s.2063 Substantial product hazard reporting,ok,200,application/pdf,156552,us/US-title15-USC-2063_Substantial_product_hazard_reporting.pdf,08fe1026f31f2693dda78c60360d0e60e553917f7d529059bbdbabb0bb007cbe,https://www.govinfo.gov/link/uscode/15/2063
us,US 15 USC s.2076 CPSC enforcement,ok,200,application/pdf,157354,us/US-title15-USC-2076_CPSC_enforcement.pdf,e144e8d90c4185fd34b416e116c07dff0100c78c9a3a82d0e716b41072190240,https://www.govinfo.gov/link/uscode/15/2076
us,US 15 USC s.45 FTC unfair or deceptive acts,ok,200,application/pdf,172748,us/US-title15-USC-45_FTC_unfair_or_deceptive_acts.pdf,d511071d1408df866bf284999d9967ed69d0127da268c3667e9e3ac6a03af3e8,https://www.govinfo.gov/link/uscode/15/45
us,US 15 USC s.6501 COPPA,ok,200,application/pdf,137481,us/US-title15-USC-6501_COPPA.pdf,ec6b8624fabb61673a3141d0dcc4d4889dc36f48d585360f6cbff129f2f532b6,https://www.govinfo.gov/link/uscode/15/6501
us,US 15 USC s.6502 COPPA unfair acts,ok,200,application/pdf,140398,us/US-title15-USC-6502_COPPA_unfair_acts.pdf,39eede5f2f8dffb893574526f158e1c1bb16a3cd2047a6634d770e132b11348b,https://www.govinfo.gov/link/uscode/15/6502
us,US 15 USC s.6505 COPPA enforcement,ok,200,application/pdf,138003,us/US-title15-USC-6505_COPPA_enforcement.pdf,9dd7aef7bfe3d16641138192c58880f15e9ac3e8191ccad3ecb3abdac31bd954,https://www.govinfo.gov/link/uscode/15/6505
us,US 15 USC s.70 TFPIA,ok,200,application/pdf,145484,us/US-title15-USC-70_TFPIA.pdf,fd93e39034969b0011a57dfcc8eca2f77f1a620430c0d1a02481f7f64abd6f2a,https://www.govinfo.gov/link/uscode/15/70
us,US 15 USC s.70 Textile Fiber Products Identification Act,ok,200,application/pdf,145484,us/US-title15-USC-70_Textile_Fiber_Products_Identification_Act.pdf,fd93e39034969b0011a57dfcc8eca2f77f1a620430c0d1a02481f7f64abd6f2a,https://www.govinfo.gov/link/uscode/15/70
us,US 16 CFR Part 1101,ok,200,application/xml,71500,us/US-CFR-title16-part1101.xml,6917eabbcd9090032edb8e34884cbc735d47c40c18454b8a50d7124ef6606f3c,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1101.xml
us,US 16 CFR Part 1101,ok,200,application/pdf,221655,us/US-CFR-title16-part1101.pdf,e72c265bf2807cc002363662e1fd3262dcea3610f2aca75a4b1eb8b24740eabd,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1101.pdf
us,US 16 CFR Part 1101,ok,200,,71500,us/US-CFR-title16-part1101.xml,6917eabbcd9090032edb8e34884cbc735d47c40c18454b8a50d7124ef6606f3c,govinfo-cfr:16:1101:xml
us,US 16 CFR Part 1101,ok,200,,221655,us/US-CFR-title16-part1101.pdf,e72c265bf2807cc002363662e1fd3262dcea3610f2aca75a4b1eb8b24740eabd,govinfo-cfr:16:1101:pdf
us,US 16 CFR Part 1102,ok,200,application/xml,53860,us/US-CFR-title16-part1102.xml,9071c2704e5cc346de2c18d98705b2c6758653c93ffc0cd5acd80837c1f55c71,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1102.xml
us,US 16 CFR Part 1102,ok,200,application/pdf,212809,us/US-CFR-title16-part1102.pdf,b598e710d3a30af97b99bfcec3b089f9c9b26bfcb62e187342b41c6a76d93759,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1102.pdf
us,US 16 CFR Part 1102,ok,200,,53860,us/US-CFR-title16-part1102.xml,9071c2704e5cc346de2c18d98705b2c6758653c93ffc0cd5acd80837c1f55c71,govinfo-cfr:16:1102:xml
us,US 16 CFR Part 1102,ok,200,,212809,us/US-CFR-title16-part1102.pdf,b598e710d3a30af97b99bfcec3b089f9c9b26bfcb62e187342b41c6a76d93759,govinfo-cfr:16:1102:pdf
us,US 16 CFR Part 1112,ok,200,application/xml,100581,us/US-CFR-title16-part1112.xml,9cbaefe595a8b1b49ab2be24684b79dd8cffd5113d331b8efe5e6b6afa1e14cf,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1112.xml
us,US 16 CFR Part 1112,ok,200,application/pdf,257103,us/US-CFR-title16-part1112.pdf,8ef2fd0cbc8d16463370857db95862b76d3c90fc6c3b6a6f038c61b7154de5ac,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1112.pdf
us,US 16 CFR Part 1112,ok,200,,100581,us/US-CFR-title16-part1112.xml,9cbaefe595a8b1b49ab2be24684b79dd8cffd5113d331b8efe5e6b6afa1e14cf,govinfo-cfr:16:1112:xml
us,US 16 CFR Part 1112,ok,200,,257103,us/US-CFR-title16-part1112.pdf,8ef2fd0cbc8d16463370857db95862b76d3c90fc6c3b6a6f038c61b7154de5ac,govinfo-cfr:16:1112:pdf
us,US 16 CFR Part 1115,ok,200,application/xml,104193,us/US-CFR-title16-part1115.xml,e4443fe281f44d46264d28df1a32f50e92e633e40bedd8e139013b3658001e2e,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1115.xml
us,US 16 CFR Part 1115,ok,200,application/pdf,281981,us/US-CFR-title16-part1115.pdf,0e96039e3ab9af9198dbf1e425ae274d4016054d16272a1fa8b202f827e47e14,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1115.pdf
us,US 16 CFR Part 1115,ok,200,,104193,us/US-CFR-title16-part1115.xml,e4443fe281f44d46264d28df1a32f50e92e633e40bedd8e139013b3658001e2e,govinfo-cfr:16:1115:xml
us,US 16 CFR Part 1115,ok,200,,281981,us/US-CFR-title16-part1115.pdf,0e96039e3ab9af9198dbf1e425ae274d4016054d16272a1fa8b202f827e47e14,govinfo-cfr:16:1115:pdf
us,US 16 CFR Part 1116,ok,200,application/xml,41175,us/US-CFR-title16-part1116.xml,4f4a0294c9b81c20274569c09ff37c3b893285413e3f7e03135aeca920859c29,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1116.xml
us,US 16 CFR Part 1116,ok,200,application/pdf,208241,us/US-CFR-title16-part1116.pdf,c6013d751b59cb7d485fc945917ffa90c324abea8fa43c33f68ac7c27245cdae,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1116.pdf
us,US 16 CFR Part 1116,ok,200,,41175,us/US-CFR-title16-part1116.xml,4f4a0294c9b81c20274569c09ff37c3b893285413e3f7e03135aeca920859c29,govinfo-cfr:16:1116:xml
us,US 16 CFR Part 1116,ok,200,,208241,us/US-CFR-title16-part1116.pdf,c6013d751b59cb7d485fc945917ffa90c324abea8fa43c33f68ac7c27245cdae,govinfo-cfr:16:1116:pdf
us,US 16 CFR Part 1118,ok,200,application/xml,36102,us/US-CFR-title16-part1118.xml,a1cdc349b2016f3fbcc7ef69c5f8602f10ad8637a2844470b169a3fe69716720,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1118.xml
us,US 16 CFR Part 1118,ok,200,application/pdf,204599,us/US-CFR-title16-part1118.pdf,e13910fddb038408a105ab2e4c3ad22ffd4cfab632e005779061835a612d51b8,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1118.pdf
us,US 16 CFR Part 1118,ok,200,,36102,us/US-CFR-title16-part1118.xml,a1cdc349b2016f3fbcc7ef69c5f8602f10ad8637a2844470b169a3fe69716720,govinfo-cfr:16:1118:xml
us,US 16 CFR Part 1118,ok,200,,204599,us/US-CFR-title16-part1118.pdf,e13910fddb038408a105ab2e4c3ad22ffd4cfab632e005779061835a612d51b8,govinfo-cfr:16:1118:pdf
us,US 16 CFR Part 1200,ok,200,application/xml,23826,us/US-CFR-title16-part1200.xml,fd70b3e2b331a513c29cd739d7e59cbb4cde8aaf0e34946893633eff72a4f435,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1200.xml
us,US 16 CFR Part 1200,ok,200,application/pdf,197883,us/US-CFR-title16-part1200.pdf,f0a5b8b55e92bf57eab66608f10aa16a2be7dc3e5cc7858784f680caad1145d2,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1200.pdf
us,US 16 CFR Part 1200,ok,200,,23826,us/US-CFR-title16-part1200.xml,fd70b3e2b331a513c29cd739d7e59cbb4cde8aaf0e34946893633eff72a4f435,govinfo-cfr:16:1200:xml
us,US 16 CFR Part 1200,ok,200,,197883,us/US-CFR-title16-part1200.pdf,f0a5b8b55e92bf57eab66608f10aa16a2be7dc3e5cc7858784f680caad1145d2,govinfo-cfr:16:1200:pdf
us,US 16 CFR Part 1201,ok,200,application/xml,55030,us/US-CFR-title16-part1201.xml,4757999c463e679eea14ef79e2216499b215567e0a0053064515f59030ac211e,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1201.xml
us,US 16 CFR Part 1201,ok,200,application/pdf,233994,us/US-CFR-title16-part1201.pdf,ecb0d4ca045667a96bf0b542b98dacaab99f097362a8d5b7966de890df783952,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1201.pdf
us,US 16 CFR Part 1201,ok,200,,55030,us/US-CFR-title16-part1201.xml,4757999c463e679eea14ef79e2216499b215567e0a0053064515f59030ac211e,govinfo-cfr:16:1201:xml
us,US 16 CFR Part 1201,ok,200,,233994,us/US-CFR-title16-part1201.pdf,ecb0d4ca045667a96bf0b542b98dacaab99f097362a8d5b7966de890df783952,govinfo-cfr:16:1201:pdf
us,US 16 CFR Part 1203,ok,200,application/xml,74623,us/US-CFR-title16-part1203.xml,53a1ccce98cde11910a490b6d6cab4c64ddddc874dbf1b5c37c4f41579f52eae,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1203.xml
us,US 16 CFR Part 1203,ok,200,application/pdf,769191,us/US-CFR-title16-part1203.pdf,bb3958adca071fe312dcdfd96add58c7c4cb01cb9065fe5a73b283e9a744f827,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1203.pdf
us,US 16 CFR Part 1203,ok,200,,74623,us/US-CFR-title16-part1203.xml,53a1ccce98cde11910a490b6d6cab4c64ddddc874dbf1b5c37c4f41579f52eae,govinfo-cfr:16:1203:xml
us,US 16 CFR Part 1203,ok,200,,769191,us/US-CFR-title16-part1203.pdf,bb3958adca071fe312dcdfd96add58c7c4cb01cb9065fe5a73b283e9a744f827,govinfo-cfr:16:1203:pdf
us,US 16 CFR Part 1205,ok,200,application/xml,62367,us/US-CFR-title16-part1205.xml,4ec332d67f39ede683db437f844e63a95840d2dc34edaa73a7df0a1c38c0a222,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1205.xml
us,US 16 CFR Part 1205,ok,200,application/pdf,345615,us/US-CFR-title16-part1205.pdf,0acb16e3305676dd9df17de6fddabb3710b105851be8a936dc1de1888284acde,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1205.pdf
us,US 16 CFR Part 1205,ok,200,,62367,us/US-CFR-title16-part1205.xml,4ec332d67f39ede683db437f844e63a95840d2dc34edaa73a7df0a1c38c0a222,govinfo-cfr:16:1205:xml
us,US 16 CFR Part 1205,ok,200,,345615,us/US-CFR-title16-part1205.pdf,0acb16e3305676dd9df17de6fddabb3710b105851be8a936dc1de1888284acde,govinfo-cfr:16:1205:pdf
us,US 16 CFR Part 1207,ok,200,application/xml,51789,us/US-CFR-title16-part1207.xml,28e211b09b1991029abf7118bcb9cc587dd5cd3d9ff4879bf6888d0cd9c279f9,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1207.xml
us,US 16 CFR Part 1207,ok,200,application/pdf,431501,us/US-CFR-title16-part1207.pdf,624439a874b179c8e27a0789b999832bf61d957ab43b40209f5f5af1fe5123d2,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1207.pdf
